"Title","Publish Year","Authors","Rating","Image Uri","Amazon Uri","Content Uri","Content Type","Category Group Name","Category Name","Reflection"
"Cracking the Coding Interview, 6th Edition: 189 Programming Questions and Solutions","2015","Gayle Laakmann McDowell","0.00","http://ecx.images-amazon.com/images/I/51lcgdiQAlL._SX348_BO1,204,203,200_.jpg","http://www.amazon.com/Cracking-Coding-Interview-6th-Programming/dp/0984782850/ref=sr_1_19?s=books&ie=UTF8&qid=1456142501&sr=1-19&keywords=software+engineering","","","Software Engineering","Programming",""
"HTTP Essentials: Protocols for Secure, Scaleable Web Sites","2001","Stephen A. Thomas","0.00","http://ecx.images-amazon.com/images/I/51mJ6L-keRL._SX404_BO1,204,203,200_.jpg","http://www.amazon.com/HTTP-Essentials-Protocols-Secure-Scaleable/dp/0471398233/ref=sr_1_1?s=books&ie=UTF8&qid=1456926406&sr=1-1&keywords=HTTP+Essentials+Protocols+for+Secure%2C+Scaleable+Web+Sites+-+Stephen+A.+Thomas","","","Software Engineering","Developing Apps",""
"Programming Web Services With SOAP","2001","James Snell, Doug Tidwell, Pavel Kulchenko","0.00","http://ecx.images-amazon.com/images/I/51rWiE-S5xL._SX383_BO1,204,203,200_.jpg","http://www.amazon.com/Programming-Services-SOAP-James-Snell/dp/0596000952/ref=sr_1_1?s=books&ie=UTF8&qid=1456926473&sr=1-1&keywords=Programming+Web+Services+with+SOAP+-+Doug+Tidwell","","","Software Engineering","Developing Apps",""
"HTTP: The Definitive Guide","2002","David Gourley , Brian Totty, Marjorie Sayer, Anshu Aggarwal, Sailu Reddy","0.00","http://ecx.images-amazon.com/images/I/51B6Nj6P%2BrL._SX372_BO1,204,203,200_.jpg","http://www.amazon.com/HTTP-Definitive-Guide-Guides/dp/1565925092/ref=sr_1_1?s=books&ie=UTF8&qid=1457184878&sr=1-1&keywords=HTTP+The+Definitive+Guide+-+David+Gourley+and+Brian+Totty","","","Software Engineering","Developing Apps",""
"Hack Notes Web Security Reference","2003","Mike Shema","0.00","http://ecx.images-amazon.com/images/I/51xwaePXG1L._SX321_BO1,204,203,200_.jpg","http://www.amazon.com/HackNotes-Web-Security-Pocket-Reference/dp/0072227842/ref=sr_1_fkmr1_3?s=books&ie=UTF8&qid=1457185116&sr=1-3-fkmr1&keywords=Hack+Notes+Web+Security+Reference+-+Mike+Shema","","","Software Engineering","Developing Apps",""
"Applied Xml Programming for Microsoft .Net","2003","Dino Esposito","0.00","http://ecx.images-amazon.com/images/I/41YzmZwj9XL._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Applied-Programming-Microsoft%C2%AE-Developer-Reference/dp/0735618011/ref=sr_1_1?s=books&ie=UTF8&qid=1457185322&sr=1-1&keywords=Applied+Xml+Programming+for+Microsoft+.Net","","","Software Engineering","Developing Apps",""
"Ajax Patterns and Best Practices","2006","Christian Gross","0.00","http://ecx.images-amazon.com/images/I/51F7mIhP56L._SX384_BO1,204,203,200_.jpg","http://www.amazon.com/Ajax-Patterns-Practices-Experts-Voice/dp/1590596161/ref=sr_1_1?s=books&ie=UTF8&qid=1457185384&sr=1-1&keywords=Ajax+Patterns+and+Best+Practices","","","Software Engineering","Developing Apps",""
"Microsoft Windows Communication Foundation Hands on ","2006","Craig McMurtry, Marc Mercuri, Nigel Watling","0.00","http://ecx.images-amazon.com/images/I/41GW9sdPGcL._SX383_BO1,204,203,200_.jpg","http://www.amazon.com/Microsoft-Windows-Communication-Foundation-Hands-/dp/0672328771/ref=sr_1_1?s=books&ie=UTF8&qid=1457185437&sr=1-1&keywords=Microsoft+Windows+Communication+Foundation+Hands+on","","","Software Engineering","Developing Apps",""
"Essential Windows Workflow Foundation","2006","Dharma Shukla, Bob Schmidt","0.00","http://ecx.images-amazon.com/images/I/51LkrKLS-GL._SX385_BO1,204,203,200_.jpg","http://www.amazon.com/Essential-Windows-Workflow-Foundation-Dharma/dp/0321399838/ref=sr_1_1?s=books&ie=UTF8&qid=1457185614&sr=1-1&keywords=Essential+Windows+Workflow+Foundation+-+Dharma+Shukla","","","Software Engineering","Developing Apps",""
"Programming Windows Workflow Foundation","2006","K. Scott Allen","0.00","http://ecx.images-amazon.com/images/I/5190Gp3jU9L._SX392_BO1,204,203,200_.jpg","http://www.amazon.com/Programming-Windows-Workflow-Foundation-programming/dp/1904811213/ref=sr_1_2?s=books&ie=UTF8&qid=1457185667&sr=1-2&keywords=Programming+Windows+Workflow+Foundation","","","Software Engineering","Developing Apps",""
"Microsoft Expression Blend Bible","2007","Gurdy Leete, Mary Leete ","0.00","http://ecx.images-amazon.com/images/I/512Jmx07dJL._SX395_BO1,204,203,200_.jpg","http://www.amazon.com/Microsoft-Expression-Blend-Bible-Gurdy/dp/0470055030/ref=sr_1_1?s=books&ie=UTF8&qid=1457255659&sr=1-1&keywords=+Microsoft+Expression+Blend+Bible+-+Gurdy+Leete","","","Software Engineering","Developing Apps",""
"Practical WPF Graphics Programming ","2007","Jack Xu ","0.00","http://ecx.images-amazon.com/images/I/41Bn387efkL._SX331_BO1,204,203,200_.jpg","http://www.amazon.com/Practical-Wpf-Graphics-Programming-Jack/dp/0979372518/ref=sr_1_1?s=books&ie=UTF8&qid=1457255723&sr=1-1&keywords=Practical+WPF+Graphics+Programming+-+Jack+Xu","","","Software Engineering","Developing Apps",""
"The Definitive Guide to the Microsoft Enterprise Library (Expert's Voice in .NET)","2007","Keenan Newton","0.00","http://ecx.images-amazon.com/images/I/51hdFl9O8dL._SX377_BO1,204,203,200_.jpg","http://www.amazon.com/Definitive-Microsoft-Enterprise-Library-Experts/dp/1590596552/ref=sr_1_1?s=books&ie=UTF8&qid=1457255782&sr=1-1&keywords=Definitive+Guide+to+the+Microsoft+Enterprise+Library-+Keenan+Newton","","","Software Engineering","Developing Apps",""
"LINQ For Dummies","2008","John Paul Mueller","0.00","http://ecx.images-amazon.com/images/I/51Aj0HaEqML._SX398_BO1,204,203,200_.jpg","http://www.amazon.com/LINQ-Dummies-John-Paul-Mueller-ebook/dp/B001EW52VA/ref=sr_1_1?s=books&ie=UTF8&qid=1457256154&sr=1-1&keywords=LINQ+For+Dummies+-+John+Paul+Mueller","","","Software Engineering","Developing Apps",""
"LINQ in Action","2008","Fabrice Marguerie, Steve Eichert","0.00","http://ecx.images-amazon.com/images/I/51CXFy2LELL._SX395_BO1,204,203,200_.jpg","http://www.amazon.com/LINQ-Action-Fabrice-Marguerie/dp/1933988169/ref=sr_1_1?s=books&ie=UTF8&qid=1457256196&sr=1-1&keywords=LINQ+in+Action+-+FABRICE+MARGUERIE","","","Software Engineering","Developing Apps",""
"Essential Windows Communication Foundation (WCF): For .NET Framework 3.5","2008","Steve Resnick, Richard Crane, Chris Bowen ","0.00","http://ecx.images-amazon.com/images/I/51VuH4nM8sL._SX377_BO1,204,203,200_.jpg","http://www.amazon.com/Essential-Windows-Communication-Foundation-WCF/dp/0321440064/ref=sr_1_1?s=books&ie=UTF8&qid=1457256601&sr=1-1&keywords=Essential+Windows+Communication+Foundation+Wcf++Steve+Resnick","","","Software Engineering","Developing Apps",""
"JavaScript: The Good Parts","2008","Douglas Crockford","0.00","http://ecx.images-amazon.com/images/I/518QVtPWA7L._SX379_BO1,204,203,200_.jpg","http://www.amazon.com/JavaScript-Good-Parts-Douglas-Crockford/dp/0596517742/ref=sr_1_1?s=books&ie=UTF8&qid=1457256678&sr=1-1&keywords=JavaScript+The+Good+Parts+-+Douglas+Crockford","","","Software Engineering","Developing Apps",""
"WCF Multi-tier Services Development with LINQ","2008","Mike Liu ","0.00","http://ecx.images-amazon.com/images/I/41HgsE3CeWL._SX392_BO1,204,203,200_.jpg","http://www.amazon.com/WCF-Multi-tier-Services-Development-LINQ/dp/1847196624/ref=sr_1_1?s=books&ie=UTF8&qid=1457257005&sr=1-1&keywords=+WCF+Multi+tier+Services+Development+with+LINQ","","","Software Engineering","Developing Apps",""
"Microsoft ASP.NET and AJAX: Architecting Web Applications ","2009","Dino Esposito","0.00","http://ecx.images-amazon.com/images/I/51GPqGXBKKL._SX406_BO1,204,203,200_.jpg","http://www.amazon.com/Microsoft-ASP-NET-AJAX-Architecting-Applications-ebook/dp/B00P43Q930/ref=sr_1_1?s=books&ie=UTF8&qid=1457257261&sr=1-1&keywords=Microsoft+ASP.Net+and+AJAX+Architecting+Web+Applications","","","Software Engineering","Developing Apps",""
"Advanced .NET Debugging","2009","Mario Hewardt, Patrick Dussud (Foreword)","0.00","http://ecx.images-amazon.com/images/I/41x4gy%2BwnZL._SX316_BO1,204,203,200_.jpg","http://www.amazon.com/Advanced-NET-Debugging-Mario-Hewardt/dp/0321578899/ref=sr_1_1?s=books&ie=UTF8&qid=1457257338&sr=1-1&keywords=Advanced+.NET+Debugging","","","Software Engineering","Developing Apps",""
"Introducing Windows7 for Developers ","2009","Yochay Kiriaty, Laurence Moroney, Sasha Goldshtein, Alon Fliess  ","0.00","http://ecx.images-amazon.com/images/I/514RimI2ZQL._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Introducing-Windows%C2%AE-Developers-Yochay-Kiriaty/dp/0735626820/ref=sr_1_1?s=books&ie=UTF8&qid=1457255236&sr=1-1&keywords=Introducing+Windows7+for+Developers+-+Yochay+Kiriaty","","","Software Engineering","Developing Apps",""
"Windows Communication Foundation 4 Step by Step","2010","John Sharp","0.00","http://ecx.images-amazon.com/images/I/51gBy7d1nnL._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Windows-Communication-Foundation-Step-Developer/dp/0735645566/ref=sr_1_2?s=books&ie=UTF8&qid=1457185730&sr=1-2&keywords=+Microsoft+Windows+Communication+Foundation+Step+by+Step","","","Software Engineering","Developing Apps",""
"Hacking Exposed Web Applications","2010","Joel Scambray, Vincent Liu, Caleb Sima ","0.00","http://ecx.images-amazon.com/images/I/61NftJvCb3L._SX404_BO1,204,203,200_.jpg","http://www.amazon.com/Hacking-Exposed-Web-Applications-Third/dp/0071740643/ref=sr_1_1?s=books&ie=UTF8&qid=1456926538&sr=1-1&keywords=Hacking+Exposed+Web+applications+-+Joel+scambray","","","Software Engineering","Developing Apps",""
"CSS Cookbook","2010","Christopher Schmitt, Dan Cederholm (Foreword)","0.00","http://ecx.images-amazon.com/images/I/51KPNZUCNDL._SX379_BO1,204,203,200_.jpg","http://www.amazon.com/CSS-Cookbook-3rd-Animal-Guide/dp/059615593X/ref=sr_1_1?s=books&ie=UTF8&qid=1457185506&sr=1-1&keywords=CSS+Cookbook+-+Christopher+Schmitt","","","Software Engineering","Developing Apps",""
"Programming Microsoft Linq in Microsoft .NE Framework4 ","2010","Marco Russo, Paolo Pialorsi","0.00","http://ecx.images-amazon.com/images/I/41SB8OXjd1L._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Programming-Microsoft-Framework-Developer-Reference/dp/0735640572/ref=sr_1_fkmr0_1?s=books&ie=UTF8&qid=1457186283&sr=1-1-fkmr0&keywords=Programming+Microsoft+Linq+in+Microsoft+.NE_Framework4","","","Software Engineering","Developing Apps",""
"Pro LINQ: Language Integrated Query in C# 2010","2010","Joseph Rattz, Adam Freeman","0.00","http://ecx.images-amazon.com/images/I/51QJjVYiKML._SX404_BO1,204,203,200_.jpg","http://www.amazon.com/Pro-LINQ-Language-Integrated-Experts/dp/1430226536/ref=sr_1_1?s=books&ie=UTF8&qid=1457186352&sr=1-1&keywords=Pro+LINQ","","","Software Engineering","Developing Apps",""
"Professional iPhone Programming with MonoTouch and .NET C#","2010","Wallace B. McClure, Rory Blyth, Craig Dunn, Chris Hardy, Martin Bowling ","0.00","http://ecx.images-amazon.com/images/I/51dDBigPz4L._SX396_BO1,204,203,200_.jpg","http://www.amazon.com/Professional-iPhone-Programming-MonoTouch-NET/dp/047063782X/ref=sr_1_1?s=books&ie=UTF8&qid=1457186440&sr=1-1&keywords=Professional+iPhone+Programming+with+MonoTouch+and+.NET+C%23","","","Software Engineering","Developing Apps",""
"Learning iPhone Programming: From Xcode to App Store","2010","Alasdair Allan","0.00","http://ecx.images-amazon.com/images/I/51lyfkysXYL._SX381_BO1,204,203,200_.jpg","http://www.amazon.com/Learning-iPhone-Programming-Xcode-Store/dp/0596806434/ref=sr_1_1?s=books&ie=UTF8&qid=1457186586&sr=1-1&keywords=Learning+iPhone+Programming+-+Alasdair+Allan","","","Software Engineering","Developing Apps",""
"JavaScript Patterns","2010","Stoyan Stefanov","0.00","http://ecx.images-amazon.com/images/I/51ACzMjH6rL._SX379_BO1,204,203,200_.jpg","http://www.amazon.com/JavaScript-Patterns-Stoyan-Stefanov/dp/0596806752/ref=sr_1_1?s=books&ie=UTF8&qid=1457186656&sr=1-1&keywords=JavaScript+Patterns","","","Software Engineering","Developing Apps",""
"jQuery For Dummies","2010","Lynn Beighley","0.00","http://ecx.images-amazon.com/images/I/51aNUGGwojL._SX395_BO1,204,203,200_.jpg","http://www.amazon.com/jQuery-Dummies-Lynn-Beighley/dp/0470584459/ref=sr_1_1?s=books&ie=UTF8&qid=1457186728&sr=1-1&keywords=jQuery+For+Dummies+-+Lynn+Beighley","","","Software Engineering","Developing Apps",""
"Professional Asp.Net 4 in C# and VB","2010","Bill Evjen, Scott Hanselman, Devin Rader","0.00","http://ecx.images-amazon.com/images/I/51GdO5UgcgL._SX395_BO1,204,203,200_.jpg","http://www.amazon.com/Professional-ASP-NET-4-C-VB/dp/0470502207/ref=sr_1_1?s=books&ie=UTF8&qid=1457186808&sr=1-1&keywords=Professional+Asp.Net+4+in+C%23+and+VB","","","Software Engineering","Developing Apps",""
"Silverlight 4 In Action","2010","Pete Brown","0.00","http://ecx.images-amazon.com/images/I/51HV8%2BAvCaL._SX397_BO1,204,203,200_.jpg","http://www.amazon.com/Silverlight-4-Action-Pete-Brown/dp/1935182374/ref=sr_1_1?s=books&ie=UTF8&qid=1457186875&sr=1-1&keywords=Manning+Silverlight+4+In+Action","","","Software Engineering","Developing Apps",""
"WPF 4 Unleashed by Adam Nathan","2010","Adam Nathan","0.00","http://ecx.images-amazon.com/images/I/41PnoO9ix9L._SX368_BO1,204,203,200_.jpg","http://www.amazon.com/Unleashed-Adam-Nathan-4-Jun-2010-Paperback/dp/B012HUUIN4/ref=sr_1_2?s=books&ie=UTF8&qid=1457186934&sr=1-2&keywords=WPF4+Unleashed+-+Adam+Nathan","","","Software Engineering","Developing Apps",""
"Pro DLR in .NET 4 (Expert's Voice in .NET)","2010","Chaur Wu","0.00","http://ecx.images-amazon.com/images/I/51ksY0yNC5L._SX404_BO1,204,203,200_.jpg","http://www.amazon.com/Pro-DLR-NET-Experts-Voice/dp/1430230665/ref=sr_1_1?s=books&ie=UTF8&qid=1457186996&sr=1-1&keywords=Pro+DLR+in+.NET+4+-+Chaur+Wu","","","Software Engineering","Developing Apps",""
"NHibernate3 Cook Book","2010","Jason Dentler","0.00","http://ecx.images-amazon.com/images/I/41pZVWa7ldL._SX403_BO1,204,203,200_.jpg","http://www.amazon.com/NHibernate-3-0-Cookbook-Jason-Dentler/dp/184951304X/ref=sr_1_sc_1?s=books&ie=UTF8&qid=1457187107&sr=1-1-spell&keywords=NHibernate+Cook+Book","","","Software Engineering","Developing Apps",""
"Programming Entity Framework","2010","Julia Lerman  ","0.00","http://ecx.images-amazon.com/images/I/515OYu9%2BzmL._SX379_BO1,204,203,200_.jpg","http://www.amazon.com/Programming-Entity-Framework-Building-Centric/dp/0596807260/ref=sr_1_1?s=books&ie=UTF8&qid=1457187169&sr=1-1&keywords=Programming+Entity+Framework","","","Software Engineering","Developing Apps",""
"Programming Reactive Extensions and LINQ","2011","Jesse Liberty, Paul Betts","0.00","http://ecx.images-amazon.com/images/I/51MeprriWKL._SX403_BO1,204,203,200_.jpg","http://www.amazon.com/Programming-Reactive-Extensions-Experts-Voice/dp/1430237473/ref=sr_1_1?s=books&ie=UTF8&qid=1457187219&sr=1-1&keywords=Programming+Reactive+Extensions+and+LINQ","","","Software Engineering","Developing Apps",""
"Learning Android: Develop Mobile Apps Using Java and Eclipse","2011","Marko Gargenta, Masumi Nakamura","0.00","http://ecx.images-amazon.com/images/I/51aBvPzhEFL._SX375_BO1,204,203,200_.jpg","http://www.amazon.com/Learning-Android-Develop-Mobile-Eclipse/dp/1449319238/ref=sr_1_1?s=books&ie=UTF8&qid=1457188166&sr=1-1&keywords=Learning+Android+-+Marko+Gargenta","","","Software Engineering","Developing Apps",""
"Migrating to iPhone and iPad for .NET Developers (Expert's Voice in .NET)","2011","Mark Mamone","0.00","http://ecx.images-amazon.com/images/I/51z7eGNYeJL._SX404_BO1,204,203,200_.jpg","http://www.amazon.com/Migrating-iPhone-Developers-Experts-Voice/dp/1430238585/ref=sr_1_1?s=books&ie=UTF8&qid=1457188223&sr=1-1&keywords=Migrating+to+iPhone+and+iPad+for+.NET.Developers","","","Software Engineering","Developing Apps",""
"Windows Phone 7 Developer Guide: Building connected mobile applications with Microsoft Silverlight (Patterns & Practices)","2011","Dominic Betts, Federico Boerr, Scott Densmore, Jose Gallardo Salazar, Alex Homer","0.00","http://ecx.images-amazon.com/images/I/51OXcOvEkmL._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Windows%C2%AE-Phone-Developer-Guide-applications/dp/0735656096/ref=sr_1_1?s=books&ie=UTF8&qid=1457188270&sr=1-1&keywords=Windows+Phone+7+Developer+Guide+-+Dominic+Betts","","","Software Engineering","Developing Apps",""
"Pro WCF 4: Practical Microsoft SOA Implementation (Expert's Voice in .NET) ","2011","Nishith Pathak","0.00","http://ecx.images-amazon.com/images/I/51qlKztvJVL._SX403_BO1,204,203,200_.jpg","http://www.amazon.com/Pro-WCF-Practical-Microsoft-Implementation/dp/1430233680/ref=sr_1_1?s=books&ie=UTF8&qid=1457188346&sr=1-1&keywords=Pro+WCF4+-+Nishith+Pathak","","","Software Engineering","Developing Apps",""
"Building ASP.NET Web Pages with Microsoft WebMatrix (The Expert's Voice in .Net)","2011","Steve Lydford","0.00","http://ecx.images-amazon.com/images/I/51Oc85ezwPL._SX403_BO1,204,203,200_.jpg","http://www.amazon.com/Building-ASP-NET-Microsoft-WebMatrix-Experts/dp/1430240202/ref=sr_1_1?s=books&ie=UTF8&qid=1457243659&sr=1-1&keywords=Building+Asp+.Net+Web+Pages+with+Microsoft+Webmatrix","","","Software Engineering","Developing Apps",""
"Head First jQuery (Brain-Friendly Guides)","2011","Ryan Benedetti, Ronan Cranley  ","0.00","http://ecx.images-amazon.com/images/I/51XvTMMO5RL._SX431_BO1,204,203,200_.jpg","http://www.amazon.com/Head-First-jQuery-Brain-Friendly-Guides/dp/1449393217/ref=sr_1_1?s=books&ie=UTF8&qid=1457243708&sr=1-1&keywords=Head+First+jQuery+-+by+Ryan+Benedetti+and+Ronan+Cranley","","","Software Engineering","Developing Apps",""
"Introducing Microsoft WebMatrix","2011","Laurence Moroney","0.00","http://ecx.images-amazon.com/images/I/41TNFAtsxsL._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Introducing-Microsoft-WebMatrix-Laurence-Moroney/dp/0735649707/ref=sr_1_1?s=books&ie=UTF8&qid=1457243844&sr=1-1&keywords=Introducing+Microsoft+Webmatrix+-+Laurence+Moroney","","","Software Engineering","Developing Apps",""
"Pro HTML5 and CSS3 Design Patterns (Expert's Voice in Web Development)","2011","Michael Bowers, Dionysios Synodinos, Victor Sumner","0.00","http://ecx.images-amazon.com/images/I/51OhLUAmjcL._SX403_BO1,204,203,200_.jpg","http://www.amazon.com/HTML5-Design-Patterns-Experts-Development/dp/1430237805/ref=sr_1_1?s=books&ie=UTF8&qid=1457243960&sr=1-1&keywords=Pro+Html5+and+CSS3+Design+Patterns+-+Michael+Bowers","","","Software Engineering","Developing Apps",""
"Programming Microsoft ASP.NET 4 (Developer Reference) ","2011","Dino Esposito","0.00","http://ecx.images-amazon.com/images/I/411N3Z0ts7L._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Programming-Microsoft-ASP-NET-Developer-Reference/dp/0735643385/ref=sr_1_1?s=books&ie=UTF8&qid=1457244016&sr=1-1&keywords=Programming+Microsoft+ASP+.Net4++Dino+Esposito","","","Software Engineering","Developing Apps",""
"Building Enterprise Applications with Windows Presentation Foundation and the Model View ViewModel Pattern (Developer Reference)","2011","Raffaele Garofalo","0.00","http://ecx.images-amazon.com/images/I/51E-v3jgkRL._SX408_BO1,204,203,200_.jpg","http://www.amazon.com/Enterprise-Applications-Presentation-Foundation-ViewModel/dp/0735650926/ref=sr_1_1?s=books&ie=UTF8&qid=1457244117&sr=1-1&keywords=Building+Enterprise+Applications+with+Windows+Presentation+Foundation+and+the+Model+View+ViewModel++Raffaele+Garofalo","","","Software Engineering","Developing Apps",""
"Developing Microsoft Media Foundation Applications (Developer Reference)","2011","Anton Polinger","0.00","http://ecx.images-amazon.com/images/I/414nk091HSL._SX407_BO1,204,203,200_.jpg","http://www.amazon.com/Developing-Microsoft-Foundation-Applications-Developer/dp/0735656592/ref=sr_1_1?s=books&ie=UTF8&qid=1457244168&sr=1-1&keywords=Developing+Microsoft+Media+Foundation+Applications+-+Anton+Polinger","","","Software Engineering","Developing Apps",""
"Working with NHibernate 3.0","2011","Benjamin Perkins  ","0.00","http://ecx.images-amazon.com/images/I/41cSBkKTjSL._SX404_BO1,204,203,200_.jpg","http://www.amazon.com/Working-NHibernate-3-0-Benjamin-Perkins/dp/1118112571/ref=sr_1_1?s=books&ie=UTF8&qid=1457244206&sr=1-1&keywords=Working+with+NHibernate+3.0+-+Benjamin+Perkins","","","Software Engineering","Developing Apps",""
